,date_index0,date_index1,date_index10,date_index11,date_index12,date_index13,date_index14,date_index15,date_index16,date_index17,date_index18,date_index19,date_index2,date_index20,date_index21,date_index22,date_index23,date_index24,date_index25,date_index26,date_index27,date_index28,date_index29,date_index3,date_index30,date_index31,date_index32,date_index33,date_index34,date_index35,date_index36,date_index4,date_index5,date_index6,date_index7,date_index8,date_index9,title
1279,12,10,46,25,35,24,41,50,43,24,19,12,21,19,16,33,24,17,10,10,21,21,23,21,26,15,9,2,14,12,18,34,47,43,100,99,57,One Night with the King
1280,27,0,41,37,34,25,32,52,49,33,19,0,15,6,38,29,21,32,28,14,5,5,22,14,7,5,14,15,11,0,7,53,34,55,66,100,89,The Weather Man
1281,14,13,42,32,48,31,37,68,43,31,29,25,21,17,35,40,42,24,17,20,15,23,28,20,42,19,23,16,26,33,49,22,25,34,67,100,87,Ghost Town
1282,16,19,34,36,36,38,38,53,46,28,26,19,21,23,27,33,31,25,17,11,19,17,21,17,17,10,8,11,7,10,11,25,19,24,55,95,100,12 Rounds
1283,35,35,63,52,45,37,43,57,67,43,36,37,36,37,39,46,46,28,34,36,29,41,46,35,47,29,32,33,28,37,45,41,47,48,89,100,87,Let Me In
1284,16,19,37,30,23,25,22,35,38,19,17,18,15,12,20,34,33,14,12,10,15,14,25,13,22,11,11,15,13,13,20,20,22,30,70,100,77,Be Kind Rewind
1285,23,31,53,21,31,85,56,100,31,21,32,21,46,21,33,46,59,61,20,31,20,54,45,31,88,20,30,92,21,0,30,32,31,32,23,31,46,Mrs Henderson Presents
1286,17,25,36,32,29,24,40,60,48,24,25,23,23,23,24,34,30,18,16,14,12,17,19,15,19,11,11,8,9,11,11,21,25,34,68,100,77,Triple 9
1287,42,43,62,51,47,51,71,100,81,52,48,51,40,44,49,62,58,39,38,35,32,33,40,43,40,30,31,29,32,30,32,38,40,55,87,94,87,Burnt
1288,54,70,44,24,27,25,59,80,65,32,27,29,100,29,52,73,40,29,28,12,31,42,59,60,28,23,20,25,38,43,79,42,31,33,58,82,75,Death at a Funeral
1289,14,22,42,44,30,30,37,40,47,21,20,24,22,27,27,37,34,20,11,18,13,16,18,29,12,10,7,14,9,12,12,22,30,30,70,100,94,Death Sentence
1290,0,10,37,53,15,8,97,70,76,60,38,31,0,31,33,31,20,48,8,18,10,37,77,7,21,17,17,0,41,23,60,15,15,30,64,100,88,Everybody's Fine
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,Superbabies: Baby Geniuses 2
1292,0,22,42,83,28,55,59,39,58,41,14,27,0,41,44,19,19,0,0,0,14,29,19,0,0,26,26,40,14,14,19,16,15,15,77,100,79,Code Name: The Cleaner
1293,17,22,41,29,36,6,0,10,39,6,17,6,0,0,0,41,0,13,6,0,0,7,19,0,0,0,6,11,6,13,0,0,15,37,60,100,86,Connie and Carla
1294,27,31,52,31,30,30,32,45,37,30,20,17,28,18,19,23,23,15,17,14,16,19,26,23,23,14,14,12,13,12,17,33,36,41,98,100,84,Inherent Vice
1295,19,13,31,21,26,29,27,55,51,7,13,7,10,7,13,20,20,12,7,5,14,5,10,3,7,3,0,0,2,5,5,10,14,23,67,94,100,Doogal
1296,28,31,43,35,32,35,42,58,53,34,41,35,28,29,33,48,42,23,26,26,23,26,33,15,32,24,16,16,24,25,35,26,24,40,72,100,79,Battle of the Year
1297,24,18,56,29,13,21,19,26,29,13,6,4,17,11,10,7,4,2,2,4,6,5,3,15,6,3,2,3,2,3,7,30,34,29,98,100,63,An American Carol
1298,32,41,56,48,33,33,36,39,41,27,27,20,36,22,27,45,43,25,22,20,18,20,26,36,26,17,18,17,20,21,25,40,38,64,88,100,80,Machete Kills
1299,29,26,35,33,30,24,29,44,28,23,14,17,24,14,18,21,13,15,9,6,9,9,11,31,10,8,4,5,5,6,9,26,26,45,87,100,72,Strange Wilderness
1300,32,42,47,43,46,45,55,61,55,41,40,39,43,37,44,55,56,43,40,37,45,45,57,40,56,46,42,45,41,47,49,32,42,60,84,100,83,Little Boy
1301,26,28,56,37,34,35,47,51,53,58,45,59,31,88,77,89,97,100,55,64,40,45,46,46,85,78,47,54,43,39,49,29,25,33,65,67,83,A Dangerous Method
1302,75,100,35,40,22,34,43,29,44,30,24,21,83,24,21,35,29,24,36,45,34,50,58,64,52,38,39,36,27,26,38,49,44,31,58,46,80,A Scanner Darkly
1303,26,32,49,48,27,35,50,60,54,30,24,22,32,24,34,39,39,24,19,14,16,14,26,33,26,20,14,16,16,16,27,38,65,52,84,100,76,Chasing Mavericks
1304,23,32,59,35,28,36,34,36,33,16,20,19,23,27,23,29,25,16,15,12,15,16,22,24,22,13,8,11,8,12,12,26,38,42,74,100,78,Bandslam
1305,53,56,77,74,67,66,70,51,65,84,0,70,61,65,66,54,65,66,69,63,64,59,54,63,58,56,61,50,37,48,60,67,66,77,100,64,61,Birth
1306,52,55,36,42,26,35,49,65,57,26,24,22,57,20,25,31,31,20,16,12,10,13,16,28,19,10,10,12,7,10,13,33,34,62,81,100,74,A Most Violent Year
1307,28,22,59,40,51,43,42,59,34,38,41,34,36,26,36,38,33,36,44,37,23,39,50,17,56,47,65,41,37,20,45,32,34,56,86,100,97,Passchendaele
1308,82,88,38,20,18,17,32,43,26,18,11,9,40,13,18,17,15,4,7,6,9,8,7,44,10,5,3,5,4,7,11,77,69,91,90,100,48,Flash of Genius
1309,53,55,49,44,42,43,38,61,46,31,27,27,67,25,25,39,42,20,17,14,18,20,28,32,29,23,13,14,17,16,26,37,40,41,69,73,100,The Cold Light of Day
1310,59,61,35,25,22,22,46,35,46,18,18,37,65,30,25,16,31,11,28,29,30,24,31,35,41,22,11,4,11,28,15,32,18,48,31,100,56,The Brothers Bloom
1311,61,88,71,8,33,45,65,100,42,48,72,65,42,17,27,79,76,68,33,66,59,53,44,32,22,33,33,25,26,37,34,33,49,25,35,77,42,"Synecdoche, New York"
1312,54,18,42,42,43,33,37,86,38,20,16,33,36,11,72,63,63,43,21,44,40,36,91,32,18,54,11,38,33,42,37,37,33,54,73,100,35,Bon voyage
1313,32,63,65,56,43,53,46,37,51,92,57,71,57,58,46,42,69,45,49,57,87,37,26,22,57,62,100,44,70,82,51,52,63,54,51,42,78,The Proposition
1314,79,73,96,90,100,84,75,65,76,79,81,66,80,76,78,74,89,84,78,85,88,80,69,94,91,90,87,84,91,88,74,89,89,93,81,93,87,Courage
1315,42,100,23,23,40,33,17,35,34,16,8,16,44,17,35,46,35,0,8,17,8,38,49,24,12,31,0,0,17,17,23,24,32,65,9,46,22,The Children of Huang Shi
1316,6,3,46,66,100,43,34,16,26,26,6,3,9,0,10,8,0,10,3,5,3,0,0,3,3,0,3,0,0,0,0,0,11,8,40,11,28,The Oogieloves in the Big Balloon Adventure
1317,72,80,74,83,60,53,57,55,50,60,58,48,89,52,50,52,46,55,64,59,58,55,52,100,66,67,64,54,54,55,49,78,61,65,68,67,64,By the Sea
1318,65,63,39,80,45,34,45,53,47,37,49,55,75,43,43,49,89,71,0,27,44,65,60,48,55,32,52,22,30,41,35,43,36,36,100,96,88,Steamboy
1319,29,14,17,9,9,9,10,43,43,9,18,9,0,10,0,29,0,8,8,9,0,0,0,9,0,26,0,0,9,9,0,35,26,19,50,100,56,The Game of Their Lives
1320,43,57,69,50,46,44,47,45,53,55,38,35,42,37,42,52,45,63,45,40,30,51,38,49,52,38,41,33,30,29,31,62,90,100,78,55,85,All Good Things
1321,22,21,36,35,52,48,49,47,65,100,56,62,21,52,60,53,53,56,74,40,34,36,39,29,40,44,40,45,39,34,40,32,28,23,24,29,48,CJ7
1322,13,15,30,19,28,8,38,43,11,11,25,14,23,8,17,18,20,16,16,5,6,9,21,27,10,13,8,16,5,9,18,25,33,28,79,100,62,Dylan Dog: Dead of Night
1323,41,77,96,74,78,70,52,68,77,80,56,74,79,64,60,72,89,73,86,74,71,72,75,94,78,73,82,55,86,63,82,83,96,87,100,80,78,The Tempest
1324,62,46,94,92,91,93,92,88,78,95,90,96,57,91,82,65,72,85,90,86,84,70,54,69,63,80,86,100,89,75,59,80,88,88,82,72,83,Regression
1325,0,3,7,5,0,2,2,0,7,5,5,0,5,0,3,3,10,7,2,5,2,4,20,0,100,20,5,8,10,7,7,2,0,0,4,3,3,Three Kingdoms: Resurrection of the Dragon
1326,25,46,75,45,32,40,49,46,61,52,100,49,37,31,38,41,48,76,51,21,23,46,34,39,34,47,36,24,40,33,46,37,28,43,32,18,25,Shattered
1327,38,28,70,73,84,51,62,72,43,49,28,39,40,51,72,57,81,24,51,27,33,34,75,8,42,38,47,60,30,84,100,54,61,34,73,69,82,Zambezia
1328,53,36,58,64,75,84,61,62,97,75,49,48,63,42,57,71,67,63,61,40,45,56,56,43,56,39,43,54,56,33,40,51,40,55,81,90,100,Ramanujan
1329,0,0,84,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dwegons and Leprechauns
1330,15,17,36,33,30,37,76,100,90,76,32,26,52,21,26,34,23,12,11,10,7,7,10,27,9,5,5,5,3,5,5,42,36,45,82,99,75,Hands of Stone
1331,21,26,38,33,44,56,98,85,100,71,40,56,18,50,53,52,36,44,18,27,51,26,35,14,34,43,13,26,11,32,49,13,18,13,26,32,34,The Frozen Ground
1332,40,53,45,27,39,31,42,74,67,24,21,18,100,15,35,26,55,27,21,18,12,38,50,64,33,20,6,39,9,23,56,61,43,25,30,65,42,The Painted Veil
1333,27,28,34,25,26,26,0,55,0,0,25,25,0,25,26,27,0,69,50,37,25,25,80,0,34,33,24,49,0,0,40,0,0,0,26,0,36,The Baader Meinhof Complex
1334,25,40,53,49,44,44,44,53,60,42,33,36,35,41,48,63,62,41,37,30,32,34,40,31,44,30,31,29,30,33,41,38,43,56,83,100,90,Bad Teacher
1335,32,28,52,63,58,39,55,62,44,33,34,43,21,27,31,38,50,30,26,24,18,22,22,23,49,19,19,15,11,23,28,23,56,38,53,100,95,A Cinderella Story
1336,30,32,55,48,55,46,48,74,62,53,66,58,40,48,50,65,54,48,59,61,45,42,62,43,49,45,51,49,37,39,59,46,77,53,53,100,71,Scream
1337,11,6,59,46,36,32,32,59,46,39,27,23,11,17,20,31,32,18,12,16,13,15,20,8,15,12,12,7,9,6,16,9,20,28,61,87,100,I Can Do Bad All by Myself
1338,23,17,44,59,59,66,15,43,34,15,22,15,34,37,24,54,44,22,23,8,15,24,27,44,45,16,8,23,16,24,45,15,37,23,100,78,43,Fight Valley
1339,33,33,59,50,52,44,50,66,54,39,39,44,33,36,42,53,57,39,38,27,32,38,42,32,41,25,26,27,33,29,41,43,42,47,71,100,91,The Switch
1340,100,70,69,31,39,35,53,49,63,96,33,53,78,37,48,40,55,31,39,45,23,34,40,96,37,57,34,22,31,31,34,74,55,66,34,66,97,The Devil's Double
1341,19,25,58,41,33,29,41,57,45,28,21,17,21,17,22,29,33,17,16,16,12,18,20,24,20,9,11,8,10,13,20,27,27,39,78,100,81,The Crazies
1342,40,35,66,59,61,67,72,94,95,62,54,59,49,69,77,75,80,57,44,40,59,84,100,39,92,53,49,39,53,50,61,35,47,63,79,89,91,The Bounty
1343,32,31,100,91,49,40,35,37,44,42,53,39,38,30,29,30,32,39,37,30,30,30,28,50,30,32,36,30,29,33,35,49,53,49,63,74,85,The Book Thief
1344,23,32,44,38,37,51,42,67,61,36,26,48,38,32,25,41,38,29,21,19,25,26,32,25,27,23,20,24,26,29,39,34,35,49,77,100,79,Sex Drive
1345,39,44,51,46,43,36,49,67,50,47,31,25,34,26,35,42,41,31,25,27,24,25,29,36,29,24,22,18,18,22,26,51,40,51,79,100,73,Leap Year
1346,51,36,51,33,28,20,25,29,28,18,19,15,35,15,13,20,17,11,12,10,9,8,17,26,15,9,10,7,7,10,13,50,56,47,100,84,90,Take Me Home Tonight
1347,29,17,37,31,27,27,27,40,27,19,18,12,23,15,19,23,16,10,10,14,14,51,31,25,20,11,19,12,16,13,15,26,27,38,62,100,74,Won't Back Down
1348,32,44,70,35,25,28,24,43,55,39,21,25,47,19,22,21,40,26,12,23,15,18,21,42,28,23,19,13,8,14,12,20,15,31,42,79,100,Indignation
1349,22,24,68,57,22,26,30,55,60,24,28,18,23,17,20,31,31,19,24,6,17,23,12,24,34,15,16,8,10,10,17,40,29,41,67,87,100,The Amityville Horror
1350,31,28,45,34,30,28,23,23,31,17,19,20,44,17,14,25,21,14,10,8,9,14,14,29,11,11,6,13,13,13,16,35,43,44,100,85,99,Land of the Dead
1351,14,0,27,85,80,47,54,40,41,69,100,16,27,32,41,41,54,28,57,80,0,40,27,14,27,0,28,32,0,26,0,15,17,16,13,40,27,Out of Inferno
1352,14,16,44,36,32,29,32,44,44,31,23,20,20,19,27,32,31,12,17,16,13,14,28,21,17,20,21,17,13,13,15,24,26,29,84,100,74,The Invention of Lying
1353,19,28,52,40,36,35,40,58,54,32,25,22,30,22,27,36,38,29,23,21,20,22,30,23,28,18,18,17,16,16,22,25,27,37,65,100,85,Neighbors
1354,0,51,100,0,66,0,36,97,47,97,32,66,49,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,71,37,98,48,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
1355,17,21,55,27,23,19,34,41,34,19,18,9,29,8,19,20,19,10,12,11,7,9,7,24,16,9,10,7,5,8,16,27,19,32,75,100,69,The Exorcism of Emily Rose
1356,22,21,48,35,34,36,48,63,54,36,30,27,27,29,35,43,38,24,23,24,55,54,61,25,53,32,30,26,24,23,29,30,37,51,89,100,77,Left Behind
1357,39,34,69,63,41,60,57,50,75,70,58,70,22,60,73,75,58,60,49,51,32,27,62,28,49,32,27,21,27,27,42,43,25,45,83,91,100,The Family Stone
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,0,0,100,0,0,0,0,0,0,0,16,0,0,98,0,Barbershop 2: Back in Business
1359,16,18,56,40,33,30,44,66,52,28,24,22,20,21,33,51,42,18,16,16,15,19,30,19,25,10,10,10,10,13,21,22,26,48,89,100,83,My Big Fat Greek Wedding 2
1360,10,11,20,18,14,18,17,37,26,11,9,7,20,11,10,23,19,9,8,7,6,9,22,15,14,13,9,8,7,13,12,14,17,25,54,100,64,Diary of a Wimpy Kid: Rodrick Rules
1361,17,23,47,30,24,22,40,50,39,23,18,16,21,15,19,28,21,15,11,12,11,14,20,25,19,10,8,9,7,9,14,26,22,38,73,100,74,Prom Night
1362,21,33,61,32,21,29,33,60,64,24,21,17,25,17,24,39,32,23,18,14,16,21,38,16,32,21,17,16,14,15,22,27,23,26,60,97,100,Mean Girls
1363,40,68,47,61,39,38,20,66,22,56,18,47,33,39,40,88,43,0,18,56,0,29,22,38,55,38,28,28,57,30,46,47,94,38,49,100,77,Birdman or (The Unexpected Virtue of Ignorance)
1364,47,55,54,48,43,51,56,86,100,77,48,34,56,39,43,69,59,34,31,34,36,46,67,38,59,34,34,32,35,45,56,35,40,47,73,85,78,Blue Jasmine
1365,20,22,69,41,29,23,26,35,30,18,11,13,19,15,15,28,26,13,11,10,14,17,18,18,15,10,9,8,8,11,18,27,42,39,80,100,98,United 93
1366,34,35,44,28,28,27,42,60,51,28,23,27,34,32,42,52,40,29,23,17,18,25,43,36,36,22,14,12,14,17,26,31,39,44,85,100,89,Soul Surfer
1367,10,11,55,37,33,27,32,38,43,27,23,11,15,15,17,27,20,11,14,8,9,9,15,19,16,10,7,5,5,9,9,19,23,26,94,100,77,Observe and Report
1368,26,18,52,38,34,38,47,72,51,29,26,26,22,28,43,64,51,30,22,32,26,35,52,19,43,25,21,19,21,27,34,25,47,66,100,98,84,Love Happens
1369,36,51,68,46,47,51,57,78,78,60,50,51,55,55,57,75,74,47,40,49,54,66,96,38,82,54,48,47,64,67,87,70,78,67,84,96,93,127 Hours
1370,5,6,35,29,24,25,43,66,56,29,24,29,6,30,53,58,40,16,15,16,15,22,42,8,33,15,13,13,16,27,37,13,18,32,66,100,71,Love the Coopers
1371,4,13,39,32,8,4,22,40,32,33,4,8,7,8,17,13,6,4,12,8,4,39,19,8,0,0,4,0,0,0,8,12,8,4,48,100,57,Catch That Kid
1372,66,71,66,51,47,44,47,55,75,49,47,42,71,38,44,68,58,59,61,75,70,100,98,57,83,54,65,66,54,49,55,51,53,62,84,100,87,Steve Jobs
1373,17,17,50,46,43,16,46,43,64,39,39,62,44,24,34,16,22,11,19,16,23,13,11,53,42,8,8,8,20,13,27,41,31,28,100,59,74,"I Love You, Beth Cooper"
1374,22,21,52,44,38,30,34,38,42,33,17,16,28,15,21,24,24,15,16,10,12,15,12,26,18,13,8,8,8,16,22,27,33,45,85,100,85,Youth in Revolt
1375,35,37,65,45,37,46,46,56,53,36,36,39,38,41,40,49,45,36,38,37,37,38,43,39,46,42,39,36,35,37,45,54,57,67,98,100,86,Getaway
1376,9,9,48,42,33,34,55,77,63,35,33,28,12,27,38,46,35,22,23,17,14,18,21,7,18,9,8,10,10,9,13,11,12,20,68,100,79,And So It Goes
1377,21,20,56,18,49,19,100,39,59,36,30,37,29,26,13,0,37,12,18,18,12,13,0,6,18,24,6,6,25,20,67,38,38,56,27,49,47,Being Julia
1378,20,27,26,23,24,34,32,50,64,100,30,19,38,20,23,27,29,18,10,11,12,14,22,23,18,10,9,12,10,13,16,20,20,24,32,40,39,The Last Station
1379,34,38,43,43,39,39,49,69,67,44,38,39,34,32,43,54,45,36,32,32,32,31,32,46,33,29,33,26,30,33,33,52,53,65,85,100,67,Labor Day
1380,25,44,76,42,46,38,56,78,68,56,41,37,40,37,31,42,46,37,24,31,25,35,39,44,39,30,22,24,29,28,47,53,39,53,100,90,98,RocknRolla
1381,43,0,20,100,0,0,21,26,0,21,21,0,100,61,0,25,25,58,39,0,0,63,0,39,24,19,0,20,20,0,0,20,40,20,0,26,25,Mao's Last Dancer
1382,38,46,85,40,32,31,33,29,49,42,24,23,59,17,16,20,33,33,17,11,16,16,15,53,22,24,16,11,9,12,12,29,29,25,55,100,96,Midnight Special
1383,55,81,58,42,42,33,58,78,68,33,28,44,69,24,40,34,35,24,19,36,14,27,26,35,59,12,14,24,31,40,45,51,27,43,41,100,98,The Railway Man
1384,13,35,100,44,24,34,40,39,63,22,16,20,45,17,28,45,30,24,18,6,32,17,29,26,39,16,12,14,16,20,31,24,32,32,58,57,77,The White Ribbon
1385,100,82,58,56,62,55,66,76,62,48,40,36,83,38,42,37,30,31,20,21,26,33,35,70,34,28,25,24,23,27,26,54,59,65,92,94,84,Metallica Through the Never
1386,44,36,57,40,55,63,55,100,49,13,33,20,28,21,14,7,32,20,20,22,15,27,10,26,26,12,15,5,8,8,10,39,46,39,87,97,86,The Informers
1387,17,82,0,16,32,32,67,41,100,64,16,32,42,16,17,61,20,16,47,32,48,50,60,16,78,31,32,32,16,17,0,49,17,35,0,43,45,I Come with the Rain
1388,1,1,35,20,35,34,32,35,38,22,18,16,1,21,21,25,31,12,8,15,27,31,32,1,32,25,16,14,12,18,27,1,1,1,49,100,68,I Am Wrath
1389,88,75,57,69,78,77,100,76,76,57,58,76,75,77,76,70,64,59,65,79,67,73,70,48,64,45,49,67,78,73,63,64,76,68,77,68,67,Renaissance
1390,28,25,62,46,48,50,42,56,66,39,33,34,27,43,36,43,51,33,29,27,30,32,39,24,38,29,27,32,31,26,34,24,25,39,43,65,100,Forsaken
1391,78,79,82,64,67,75,75,72,96,65,65,59,96,66,62,62,85,63,65,80,58,73,67,73,72,72,82,72,58,82,89,75,59,70,82,100,86,Red Lights
1392,20,18,82,66,50,47,50,58,55,50,34,31,19,28,38,41,38,29,29,21,21,25,35,18,33,20,20,18,18,22,29,23,21,36,62,100,100,Superbad
1393,11,14,49,44,32,28,31,55,45,33,17,15,14,16,16,33,31,18,11,9,11,13,19,13,20,12,7,10,11,10,14,16,23,21,74,90,100,Madea Goes to Jail
1394,96,80,70,77,63,65,72,92,72,65,79,67,73,65,66,86,69,65,65,62,60,78,87,67,76,78,66,64,63,65,85,68,58,62,79,100,84,Wolves
1395,20,7,91,80,55,42,53,54,79,67,36,38,30,34,39,34,65,61,30,24,39,41,57,35,97,100,56,41,49,35,45,22,20,29,33,58,97,Step Up 2: The Streets
1396,56,70,66,29,42,25,60,87,67,43,39,44,62,42,56,59,62,48,56,52,67,67,90,47,57,100,39,37,42,43,93,55,41,48,39,74,73,Hotel Rwanda
1397,24,27,100,81,61,52,51,51,62,89,89,54,29,47,48,50,61,78,84,47,44,43,52,38,52,78,74,47,42,42,41,41,33,39,50,80,74,Hitman
1398,19,23,100,59,37,28,30,26,46,52,43,25,26,21,16,22,23,34,28,16,17,12,17,23,17,27,24,19,27,26,17,20,31,38,48,54,85,Black Nativity
1399,36,44,66,57,53,53,56,57,55,48,46,41,43,42,43,51,53,46,43,41,43,52,53,39,54,44,45,43,41,43,51,37,34,37,65,100,88,The Prince
1400,64,52,70,34,18,23,36,41,58,46,50,40,43,13,16,39,42,17,24,27,9,16,23,32,26,14,23,13,14,12,15,30,40,49,73,100,52,City of Ghosts
1401,12,11,100,96,62,43,41,32,37,52,58,37,12,32,36,26,32,44,48,38,21,20,17,19,21,45,36,17,14,15,16,19,16,29,76,98,84,Let's Be Cops
1402,34,43,47,69,65,48,57,77,75,66,48,35,45,45,65,86,100,55,54,46,52,54,81,83,80,61,41,46,40,50,77,41,24,23,45,56,58,Sideways
1403,21,25,50,40,29,33,35,41,32,26,31,20,15,23,23,36,29,18,9,15,11,10,18,18,22,9,9,5,12,9,10,17,26,33,90,100,65,Beerfest
1404,45,48,64,54,47,49,46,75,66,48,44,39,53,36,46,58,61,42,36,34,34,42,54,42,52,37,37,33,34,48,60,43,46,43,82,100,88,Hero
1405,11,10,69,40,26,27,27,48,43,25,21,19,10,24,28,37,33,20,18,15,14,17,24,11,20,12,10,9,8,10,17,13,18,20,55,93,100,The Best Man Holiday
1406,34,24,45,42,37,37,34,47,47,30,24,23,37,21,25,37,46,13,14,24,25,26,52,36,31,23,21,16,18,21,14,33,33,42,73,100,86,Smokin' Aces
1407,0,0,0,25,0,25,55,66,0,25,25,26,0,26,27,0,32,0,50,25,26,54,96,0,0,0,50,51,0,0,0,0,26,26,83,100,67,Saw 3D: The Final Chapter
1408,23,26,67,57,57,52,55,54,58,50,45,50,27,49,43,51,52,37,32,29,27,29,33,24,34,24,19,19,17,20,26,26,29,37,69,100,91,TRON: Legacy
1409,38,38,54,41,35,33,42,57,50,31,30,31,34,30,36,47,50,30,26,25,24,29,44,35,45,27,26,24,23,29,39,41,44,45,78,99,100,Beastly
1410,32,42,65,34,39,34,37,41,51,41,31,33,42,39,43,53,55,32,28,26,25,21,29,23,30,18,15,15,14,12,21,32,37,84,97,96,100,The Hills Have Eyes
1411,1,0,26,29,19,18,39,77,56,15,16,13,0,18,29,62,44,12,15,17,17,23,45,2,28,12,12,17,14,18,34,2,4,21,67,100,72,"McFarland, USA"
1412,20,30,56,52,45,43,39,67,57,36,28,21,28,22,27,33,39,25,20,23,15,13,29,26,25,16,17,13,13,14,27,32,20,37,64,100,80,Lottery Ticket
1413,49,35,66,62,56,42,74,58,62,52,42,46,32,47,44,37,39,44,32,28,42,38,36,47,31,24,43,35,32,30,30,62,51,51,72,100,88,ATL
1414,51,71,61,44,41,38,46,67,64,38,28,31,64,30,37,49,47,31,27,27,27,30,39,40,38,24,20,20,18,25,38,37,37,40,70,100,93,Pitch Perfect
1415,51,23,15,0,15,24,17,35,12,39,15,8,34,8,0,12,0,16,0,0,0,10,13,23,13,0,8,0,16,8,0,15,31,55,100,81,34,Larry the Cable Guy: Health Inspector
1416,9,8,78,100,63,49,55,54,72,35,33,20,12,19,20,31,30,26,17,13,12,18,30,14,16,18,10,19,15,23,17,15,19,25,43,77,54,Brooklyn's Finest
1417,16,23,68,42,43,50,49,59,61,52,36,27,16,38,33,43,31,21,16,27,15,28,28,26,14,19,14,16,13,21,20,33,48,40,91,97,100,My Life in Ruins
1418,20,22,35,28,28,25,34,30,30,30,21,11,14,10,12,27,18,8,4,7,10,12,15,23,11,12,12,5,8,8,5,23,29,50,64,100,86,American Dreamz
1419,14,18,32,39,34,24,24,38,46,22,13,16,6,22,13,32,11,5,7,6,2,5,13,16,18,9,6,7,7,5,3,25,16,26,72,100,68,How She Move
1420,23,22,44,21,28,15,30,52,42,23,22,15,15,15,12,15,16,8,12,10,3,10,12,16,11,4,4,2,6,1,7,32,31,62,85,100,68,Running Scared
1421,40,41,26,0,25,25,0,0,39,0,0,0,40,48,53,0,0,0,0,24,0,27,100,24,0,0,23,36,25,54,0,24,24,38,41,0,0,Bobby Jones: Stroke of Genius
1422,31,64,58,42,26,20,45,59,65,24,23,12,53,16,42,48,40,20,15,12,32,48,51,28,55,32,14,15,14,38,49,18,25,39,46,84,100,The Illusionist
1423,35,57,50,39,48,40,48,53,56,33,41,37,76,45,48,72,55,50,44,40,42,44,62,50,54,43,33,42,30,29,55,48,58,49,89,73,100,Escobar: Paradise Lost
1424,46,55,30,34,34,42,31,35,8,9,16,23,33,17,19,29,20,19,21,41,18,23,23,49,33,5,10,27,45,37,42,18,53,35,73,100,49,Southland Tales
1425,0,0,28,9,0,7,14,7,30,57,100,20,9,14,7,7,44,38,56,7,20,7,14,20,15,39,9,20,13,7,14,10,0,0,21,7,7,Dragon Hunters
1426,7,11,37,27,20,22,17,37,30,18,17,9,7,10,20,17,19,12,10,8,12,7,12,28,14,8,5,8,7,6,10,44,47,49,100,87,62,The Apparition
1427,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fur: An Imaginary Portrait of Diane Arbus
1428,31,64,58,42,26,20,45,59,65,24,23,12,53,16,42,48,40,20,15,12,32,48,51,28,55,32,14,15,14,38,49,18,25,39,46,84,100,The Illusionist
1429,100,72,45,44,32,42,49,71,73,40,28,30,57,30,32,46,41,25,22,21,20,35,47,42,23,40,22,23,16,22,46,43,52,54,78,92,71,Becoming Jane
1430,18,25,38,30,30,23,36,53,54,18,22,22,30,20,23,30,32,27,16,14,14,20,17,17,15,11,13,13,14,13,16,21,24,31,72,100,71,Sydney White
1431,79,70,34,40,34,34,51,32,32,48,47,20,68,21,67,33,21,13,46,33,34,58,64,100,21,39,25,20,0,14,40,9,14,21,22,55,86,House of Sand and Fog
1432,34,37,31,60,43,36,40,49,49,36,31,27,40,27,30,38,40,26,26,26,24,27,34,100,40,44,29,27,27,30,39,47,36,38,39,44,42,The Artist
1433,24,30,40,30,32,37,37,44,39,26,22,17,32,15,20,22,23,16,12,11,12,13,16,32,16,10,8,7,9,9,11,30,35,50,80,100,70,The Unborn
1434,65,76,56,51,64,55,76,83,78,45,37,35,77,37,46,67,64,38,34,32,28,30,35,55,38,24,24,23,19,21,32,57,52,51,83,100,90,Moonrise Kingdom
1435,41,48,66,32,39,41,55,72,59,38,25,27,37,25,19,37,35,27,14,20,11,20,20,42,31,24,23,12,11,7,26,51,56,62,99,97,100,The Texas Chainsaw Massacre: The Beginning
1436,10,6,33,32,23,19,38,44,44,20,21,19,7,16,16,21,18,10,8,7,7,6,8,11,8,4,2,2,3,4,3,12,12,27,69,100,74,The Young Messiah
1437,44,75,34,47,34,37,51,70,66,44,22,31,51,40,51,100,66,39,44,34,22,46,71,34,58,42,30,29,43,47,62,46,39,36,53,72,59,Pan's Labyrinth
1438,26,23,56,38,32,34,38,51,41,22,23,22,22,20,23,36,34,19,16,15,13,16,22,19,20,13,10,10,10,11,14,28,32,35,72,100,84,The Roommate
1439,20,31,47,28,32,30,40,44,70,39,46,31,18,19,31,46,41,33,24,20,17,26,32,18,38,24,18,20,20,20,32,25,27,25,61,100,71,Hot Fuzz
